INTRODUCCION A LA TEORIA GENERAL DE SISTEMAS;OSCAR JOHANSEN;1993;658.403.88;J 65;738
INTRODUCCION A LA TEORIA GENERAL DE SISTEMAS;OSCAR JOHANSEN;1993;658.403.88;J 65;739
INTRODUCCION A LA TEORIA GENERAL DE SISTEMAS;OSCAR JOHANSEN;1993;658.403.88;J 65;740
INTRODUCCION A LA TEORIA GENERAL DE SISTEMAS;OSCAR JOHANSEN;1993;658.403.88;J 65;741
INTRODUCCION A LA TEORIA GENERAL DE SISTEMAS;OSCAR JOHANSEN;1993;658.403.88;J 65;742
INVENTANDO LA EMPRESA DEL SIGLO XXI;FERNANDO FLORES;1996;658.408;F 634;8094
INVESTIGACION DE MERCADOS. EN UN AMBIENTE DE INFORMACION CAMBIANTE;JOSEPH F. HAIR;2004;658.87;B 979i.m;14305
INVESTIGACION DE MERCADOS. UN ENFOQUE APLICADO;THOMAS C. KINNEAR;1993;658.403.4;H 51i;9091
INVESTIGACION DE OPERACIONES;RICHARD BRONSON;1983;658.403.4;B 869;1958
INVESTIGACION DE OPERACIONES;RICHARD BRONSON;1983;658.403.4;B 869;1959
INVESTIGACION DE OPERACIONES;HAMDY A. TAHA;1995;658.403.4;T 129;1778
INVESTIGACION DE OPERACIONES;HAMDY A. TAHA;1995;658.403.4;T 129;3362
INVESTIGACION DE OPERACIONES;HAMDY A. TAHA;1995;658.403.4;T 129;1781
INVESTIGACION INTEGRAL DE MERCADOS. UN ENFOQUE OPERATIVO;JOSE NICOLAS JANY;1994;658.83;J 33i;7962
ISO 14001 EMS. MANUAL DE SISTEMA DE GESTION MEDIOAMBIENTAL;HEWITT ROBERTS;1999;658.002.8;R 643;7763
ISO 14001 EMS. MANUAL DE SISTEMA DE GESTION MEDIOAMBIENTAL;HEWITT ROBERTS;1999;658.002.8;R 643;7764
ISO 9000 MANUAL DE SISTEMAS DE CALIDAD;DAVID HOYLE;1996;658.002;H 868;7761
ISO 9000 MANUAL DE SISTEMAS DE CALIDAD;DAVID HOYLE;1996;658.002;H 868;7762
JUICIO AL ADMINISTRADOR;OSCAR JOHANSEN;1989;658.408;J 65j;1215
LA ADMINISTRACION DEL SISTEMA EMPRESA;PABLO ILLANES FRONTAURA;1989;658.3;I 29s;623
LA ADMINISTRACION DEL SISTEMA EMPRESA;PABLO ILLANES FRONTAURA;1991;658.3;I 29s;628
LA ADMINISTRACION DEL SISTEMA EMPRESA;PABLO ILLANES FRONTAURA;1991;658.3;I 29s;629
LA ADMINISTRACION DEL SISTEMA EMPRESA;PABLO ILLANES FRONTAURA;1991;658.3;I 29s;630
LA ADMINISTRACION DEL SISTEMA EMPRESA;PABLO ILLANES FRONTAURA;1991;658.3;I 29s;632
LA ADMINISTRACION FINANCIERA DEL CAPITAL DE TRABAJO;JOAQUIN MORENO FERNANDEZ;2009;658.15;M 843a;14236
LA CONDUCTA DEL EJECUTIVO;OSCAR JOHANSEN;1986;658.407;J 65;1213
LA CONTABILIDAD EN LA ADMINISTRACION DE EMPRESAS;ROBERT N. ANTHONY;1964;658.3;A 628;490
LA CONTABILIDAD EN LA ADMINISTRACION DE EMPRESAS;ROBERT N. ANTHONY;1964;658.3;A 628;492
LA CONTABILIDAD EN LA ADMINISTRACION DE EMPRESAS;ROBERT N. ANTHONY;1996;658.3;A 628;5269
LA CONTABILIDAD EN LA ADMINISTRACION DE EMPRESAS;ROBERT N. ANTHONY;1996;658.3;A 628;5270
LA CONTABILIDAD EN LA ADMINISTRACION DE EMPRESAS;ROBERT N. ANTHONY;1996;658.3;A 628;5271
LA INVESTIGACION DE MERCADOS. ENTORNO DE MARKETING;WILLIAM R. DILLON;1997;658.3;D 579i;280
LA INVESTIGACION DE MERCADOS. ENTORNO DE MARKETING;WILLIAM R. DILLON;1997;658.3;D 579i;281
LA INVESTIGACION DE MERCADOS. ENTORNO DE MARKETING;WILLIAM R. DILLON;1997;658.3;D 579i;692
LA MARCA CAPITAL DE LA EMPRESA. PRINCIPIOS Y CONTROL DE SU GESTION;JEAN NOEL KAPFERER;1992;658.82;K 17m;7942
LA NUEVA COMPETENCIA;PHILIP KOTLER;1987;658.8;K 848n;9116
LA QUINTA DISCIPLINA;PETER M. SENGE;1990;658.87;S 476q;10028
LA RED DE VENTAS;IVES FOURNIS;2000;658.810;F 778r;7965
LA SEGURIDAD INDUSTRIAL SU ADMINISTRACION;GRIMALDI -SIMONDS;1996;658.38;G861;1514
LA SEGURIDAD INDUSTRIAL SU ADMINISTRACION;GRIMALDI -SIMONDS;1996;658.38;G861;1515
LA VENTA CON PNL;JOSEPH O'CONNOR;1995;658.810;O 15v;7966
LAS MODAS EN ADMINISTRACION;OSCAR JOHANSEN;2000;658.15;J 65m;9387
LAS ORGANIZACIONES EN EL SIGLO XXI. APUNTES DE ADM. GENERAL;ALMA ROSA MACHUCA MAZA;2009;658.1;M 151o;14267
LAS ORGANIZACIONES EN EL SIGLO XXI. APUNTES DE ADM. GENERAL;ALMA ROSA MACHUCA MAZA;2009;658.1;M 151o;14294
LAS RELACIONES PUBLICAS EN CHILE;BARBARA DELANO;1989;659.2;D 337;1212
LAS VENTAJAS COMPARATIVAS DE CONVERSAR SOBRE LO OBVIO;OSCAR JOHANSEN;2001;658.408;J 65r;9358
LOGISTICA EMPRESARIAL. CONTROL Y PLANIFICACION;RONALD H. BALLOU;1991;658.835;B 193;3365
LOGISTICA. ASPECTOS ESTRATEGICOS;MARTIN CHRISTOPHER;2011;658.5;L 556;14228
LOS NEGOCIOS EN LA ERA DIGITAL;BILL GATES;199;658.835;G 259;7645
LOS RECURSOS DE INFORMACION. VENTAJA COMPETITIVA DE LAS EMPRESAS;ALFONS CORNELLA;1994;658.002;C 814r;10769
MANUAL DE ADMINISTRACION HOTELERA;SECRETARIA TURISMO;1990;658.837;TURISMO;16666
MANUAL DE CONTROL DE CALIDAD VOL. 1;J. M. JURAN;1993;658.562;J 96;1094
MANUAL DE CONTROL DE CALIDAD VOL. 1;J. M. JURAN;1993;658.562;J 96;1096
MANUAL DE CONTROL DE CALIDAD VOL. 2;J. M. JURAN;1993;658.562;J 96;1095
MANUAL DE CONTROL DE CALIDAD VOL. 2;J. M. JURAN;1993;658.562;J 96;1097
MANUAL DE DISEÑO LOGICO DE SISTEMAS DE INFORMACION ADMINISTRATIVOS;OSCAR BARROS V.;1987;658.403.88;B 277mdl;675
MANUAL DE DISEÑO LOGICO DE SISTEMAS DE INFORMACION ADMINISTRATIVOS;OSCAR BARROS V.;1987;658.403.88;B 277mdl;676
MANUAL DE DISEÑO LOGICO DE SISTEMAS DE INFORMACION ADMINISTRATIVOS;OSCAR BARROS V.;1987;658.403.88;B 277mdl;677
MANUAL DE DISEÑO LOGICO DE SISTEMAS DE INFORMACION ADMINISTRATIVOS;OSCAR BARROS V.;1987;658.403.88;B 277mdl;678
MANUAL DE DISEÑO LOGICO DE SISTEMAS DE INFORMACION ADMINISTRATIVOS;OSCAR BARROS V.;1987;658.403.88;B 277mdl;679
MANUAL DE DISEÑO LOGICO DE SISTEMAS DE INFORMACION ADMINISTRATIVOS;OSCAR BARROS V.;1987;658.403.88;B 277mdl;680
MANUAL DE ISO 9000;ROBERT W. PEACH;1999;658.002.8;P 349m;9898
MANUAL DE PRESUPUESTOS;PATRICIO JIMENEZ BERMEJO;1997;658.405;J 61m;10770
MANUAL DE PROYECTOS DE DESARROLLO ECONOMICO;CEPAL/ATT;1958;658.404;N 124;2393
MANUAL DE PROYECTOS DE DESARROLLO ECONOMICO;CEPAL/ATT;1958;658.404;N 124;2394
MARKETING ;E. JEROME MCCARTHY;1997;658.82;M 486m;7871
MARKETING ESTRATEGICO;JEAN JACQUES LAMBIN;1995;658.85;J 19m;7900
MARKETING ESTRATEGICO;JEAN JACQUES LAMBIN;1995;658.85;J 19m;9930
MARKETING INTERNACIONAL;PHILIP R. CATEORA;1995;658.82;C 359m;7876
MARKETING INTERNACIONAL;JOSEP A. VALDES;2000;658.83;V 145m;10768
MARKETING Y CALIDAD TOTAL;MIGUEL MAZARRASA;2000;658.82;M 475m;7870
MARKETING. CONCEPTOS Y ESTRATEGIAS;WILLIAM M. PRIDE;1997;658.8;P 947;3997
MARKETING. CONCEPTOS Y ESTRATEGIAS;WILLIAM M. PRIDE;1997;658.8;P 947;3998
MARKETING. UN ENFOQUE GLOBAL;E. JEROME MCCARTHY;2001;658.82;M 121m;9900
MERCADOTECNIA AL DESCUBIERTO ;WILLEM BURGERS;2009;658.8;B 954m;14248
MERCADOTECNIA AL DESCUBIERTO ;WILLEM BURGERS;2009;658.8;B 954m;14249
MERCADOTECNIA SOCIAL;PHILIP KOTLER;1992;658.8;K 87m;9061
MERCHANDISING. TEORIA Y PRACTICA;ENRIQUE CARLOS DIEZ DE CASTRO;2006;658.82;D 568mer;14318
METODOLOGIA. GUIA PARA ELABORAR DISEÑOS DE INV. EN CS. ECONOMICAS, CONTABLES ADMINIOSTRATIVAS;CARLOS E. MENDEZ A.;1988;658;M 538;2534
METODOLOGIA. GUIA PARA ELABORAR DISEÑOS DE INV. EN CS. ECONOMICAS, CONTABLES ADMINIOSTRATIVAS;CARLOS E. MENDEZ A.;1988;658;M 538;7211
METODOS Y TECNICAS DE INVESTIGACION PROSPECTIVA PARA LA TOMA DE DECISIONES;HERNAN ACUÑA;1990;658.403;A 189;3050
NOCIONES ELEMENTALES DE ADMINISTRACION;OSCAR JOHANSEN;1994;658;J 65;458
NOCIONES ELEMENTALES DE ADMINISTRACION;OSCAR JOHANSEN;1994;658;J 65;459
NOCIONES ELEMENTALES DE ADMINISTRACION;OSCAR JOHANSEN;1994;658;J 65;460
NOCIONES ELEMENTALES DE ADMINISTRACION;OSCAR JOHANSEN;1998;658;J 65;7690
NOCIONES ELEMENTALES DE ADMINISTRACION;OSCAR JOHANSEN;1998;658;J 65;7691
ORGANIZACIÓN DE EMPRESAS. ANALISIS, DISEÑO Y ESTRUCTURA;ENRIQUE BENJAMIN FRANKLIN;1998;658.2;F 831o;9888
ORGANIZACIONES. ESTRUCTURA Y PROCESOS;RICHARD H. HALL;1983;658.1;H 178;1602
ORGANIZACIONES. ESTRUCTURA Y PROCESOS;RICHARD H. HALL;1983;658.1;H 178;1603
ORGANIZACIONES. ESTRUCTURA Y PROCESOS;RICHARD H. HALL;1983;658.1;H 178;1720
PLANIFICACION DE LA EMPRESA DEL FUTURO;RISSELL L. ACKOFF;1986;658.151;A 183;2125
PLANIFICACION Y CONTROL DE PROYECTOS ;ALFREDO SERPELL;2001;658.404;S481p;16671
PRACTICAS MODERNAS EN EVALUACION ECONOMICA DE PROYECTOS;JOAQUIN MORALES FRIAS;1996;658.404;M 828;8855
PRACTICAS MODERNAS EN EVALUACION ECONOMICA DE PROYECTOS;JOAQUIN MORALES FRIAS;1996;658.404;M 828;8478
PRACTICAS MODERNAS EN EVALUACION ECONOMICA DE PROYECTOS;JOAQUIN MORALES FRIAS;1996;658.404;M 828;8856
PREPARACION Y EVALUACION DE PROYECTOS;NASSIR SAPAG CHAIN;1989;658.404;S 241p;1948
PREPARACION Y EVALUACION DE PROYECTOS;NASSIR SAPAG CHAIN;1989;658.404;S 241p;1563
PREPARACION Y EVALUACION DE PROYECTOS;NASSIR SAPAG CHAIN;1995;658.404;S 241p;1944
PREPARACION Y PRESENTACION DE PROYECTOS DE INVERSION;ODEPLAN;1985;658.404;O 23;2421
PRINCIPIOS DE ADMINISTRACION;GEORGE R. TERRY;1987;658.4;T 329;1046
PRINCIPIOS DE ADMINISTRACION;GEORGE R. TERRY;1993;658.4;T 329;1048
PRINCIPIOS DE ADMINISTRACION;GEORGE R. TERRY;2001;658.4;T 329p;6156
PRINCIPIOS DE ADMINISTRACION;GEORGE R. TERRY;2001;658.4;T 329p;6712
PRINCIPIOS DE ADMINISTRACION;GEORGE R. TERRY;2001;658.4;T 329p;9819
PRINCIPIOS DE FINANZAS CORPORATIVAS;RICHARD A. BREALEY;1999;658.15;B 828p;9464
PRINCIPIOS DE FINANZAS CORPORATIVAS;RICHARD A. BREALEY;2006;658.15;B 828pf;14311
PRODUCTOS Y SERVICIOS FINANCIEROS Y DE SEGUROS;MARIA EUGENIA BAHILLO MARCOS;2009;658.15;B 151p;14268
PROMOCION. CONCEPTOS Y ESTRATEGIAS;JOHN J. BURNETT;1996;658.834;B 954m;10873
PROYECTOS DE INVERSION PARA LAS PYME. CREACION DE EMPRESAS;JUAN ANTONIO FLOREZ URIBE;2010;658.11;F 634p;14210
RECURSOS HUMANOS;SUSANA DELGADO GONZALEZ;2008;658.3;D 352rh;14242
RECURSOS HUMANOS;SUSANA DELGADO GONZALEZ;2008;658.3;D 352rh;14243
REDISEÑO DE PROCESOS DE MEGOCIOS MEDIANTE EL USO DE PATRONES;OSCAR BARROS V.;2000;658.835;B 277r;9487
REFLEXIONES SOBRE CONDUCTA EN ADMINISTRACION;OSCAR JOHANSEN;1987;658.408;J 65;1214
REINGENIERIA DE PROCESOS DE NEGOCIOS;HENRY J. JOHANSSON;1996;658.835;I 65;6439
REINGENIERIA DE PROCESOS DE NEGOCIOS;HENRY J. JOHANSSON;1996;658.835;I 65;6440
REINGENIERIA DE PROCESOS DE NEGOCIOS;HENRY J. JOHANSSON;1996;658.835;I 65;6441
REINGENIERIA DE PROCESOS DE NEGOCIOS;HENRY J. JOHANSSON;1996;658.835;I 65;6442
REINGENIERIA DE PROCESOS DE NEGOCIOS. UN PLANTEAMIENTO METODOLOGICO;OSCAR BARROS V.;1995;658.835;B 277;7486
RELACIONES PUBLICAS MODERNAS;JOHN E. MARSTON;1988;659.2;M 374;1228
RELACIONES PUBLICAS MODERNAS;JOHN E. MARSTON;1988;659.2;M 374;1229
RELACIONES PUBLICAS. ESTRATEGIAS Y TACTICAS;DENNIS L. WILCOX;2001;659.2;W 681r;9363
RELACIONES PUBLICAS. ESTRATEGIAS Y TACTICAS;DENNIS L. WILCOX;2001;659.2;W 681r;9486
SEGURIDAD EN CENTROS DE COMPUTO.POLITICAS Y PROCEDIMIENTOS;LEONARD H. FINE;1988;658.478;F 495;6579
SEGURIDAD EN CENTROS DE COMPUTO.POLITICAS Y PROCEDIMIENTOS;LEONARD H. FINE;1988;658.478;F 495;6580
SEGURIDAD EN CENTROS DE COMPUTO.POLITICAS Y PROCEDIMIENTOS;LEONARD H. FINE;1988;658.478;F 495;6581
SEGURIDAD EN CENTROS DE COMPUTO.POLITICAS Y PROCEDIMIENTOS;LEONARD H. FINE;1988;658.478;F 495;6582
SIMULACION DE EMPRESA EN DIRECCION ESTRATEGICA;ARTHUR A. THOMPSON;1997;658.5;T 473s;2010
SIMULACION DE EMPRESA EN DIRECCION ESTRATEGICA;ARTHUR A. THOMPSON;1997;658.5;T 473s;2074
SIMULACION DE EMPRESA EN DIRECCION ESTRATEGICA;ARTHUR A. THOMPSON;1997;658.5;T 473s;2075
SIMULACION DE EMPRESA EN DIRECCION ESTRATEGICA;ARTHUR A. THOMPSON;1997;658.5;T 473s;2183
SISTEMAS ADMINISTRATIVOS. ANALISIS Y DISEÑO;GUILLERMO GOMEZ CEJA;1997;658.3;G 633s;9445
SISTEMAS ADMINISTRATIVOS. ANALISIS Y DISEÑO;GUILLERMO GOMEZ CEJA;1997;658.3;G 633s;9446
SISTEMAS DE ADMINISTRACION DE BASES DE DATOS. FUNDAMENTOS Y APLICACIONES;VICTOR L. PEREZ;1986;658.403.88;P 438;3169
SISTEMAS DE ADMINISTRACION DE BASES DE DATOS. FUNDAMENTOS Y APLICACIONES;VICTOR L. PEREZ;1986;658.403.88;P 438;3170
SISTEMAS DE INFORMACION ADMINISTRATIVA;ROBERT G. MURDICK;1988;658.403.88;M 974s;9315
SISTEMAS DE INFORMACION ADMINISTRATIVA;ROBERT G. MURDICK;1988;658.403.88;M 974s;9316
SISTEMAS DE INFORMACION ADMINISTRATIVOS;OSCAR BARROS V.;1987;658.403.88;B 277;669
SISTEMAS DE INFORMACION ADMINISTRATIVOS;OSCAR BARROS V.;1987;658.403.88;B 277;670
SISTEMAS DE INFORMACION ADMINISTRATIVOS;OSCAR BARROS V.;1987;658.403.88;B 277;671
SISTEMAS DE INFORMACION ADMINISTRATIVOS;OSCAR BARROS V.;1987;658.403.88;B 277;674
SISTEMAS DE INFORMACION ADMINISTRATIVOS;OSCAR BARROS V.;1987;658.403.88;B 277;673
SISTEMAS DE INFORMACION ADMINISTRATIVOS;OSCAR BARROS V.;1987;658.403.88;B 277;672
TECNICAS DE ANALISIS FINANCIERO PARA LA INTERPRETACION DE BALANCES;PATRICIO JIMENEZ BERMEJO;1999;658.153;J 61t;9948
TECNOLOGIAS DE LA INFORMACION Y SU USO EN GESTION;OSCAR BARROS V.;1998;658.403.88;B 277t;7619
TEORIA DE ORGANIZACIÓN. UN ENFOQUE ESTRATEGICO;B. J. HODGE;2003;658;H 688t;14213
TEORIAS CONTEMPORANEAS DE LA ORGANIZACIÓN Y DEL MANAGEMENT;ALVARO ZAPATA DOMINGUEZ;2008;658;M 977t;14215
TEORIAS CONTEMPORANEAS DE LA ORGANIZACIÓN Y DEL MANAGEMENT;ALVARO ZAPATA DOMINGUEZ;2008;658;M 977t;14214
TEXTO ACTUALIZADO DEL D. L. Nº 3500, DE 1980; D.F.F. Nº 101 Y REGLAMENTO DE INVERSION DE LOS FONDOS DE PENSIONES EN EXTRANJERO;SUPERINTENDENCIA DE ADM. DE FONDOS DE PENSIONES;1995;658.325.3;S 959;2095
TOMA DE DECISIONES EN ADMINISTRACION;SPURR Y BONINI;1978;658.403;S772;16684
VENTA. PRINCIPIOS Y METODOS;CARLTON A. PEDERSON;1985;658.85;P 371;1997
VENTAS. CONCEPTOS, PLANIFICACION Y ESTRATEGIAS;WILLIAM J. STANTON;1997;658.810;S 792v;7956
PLANIFICACION Y CONTROL DE PROYECTOS ;ALFREDO SERPELL-LUIS ALARCON;2012;658.404;Se67;16765
PLANIFICACION Y CONTROL DE PROYECTOS ;ALFREDO SERPELL-LUIS ALARCON;2012;658.404;Se67;16766
PLANIFICACION Y CONTROL DE PROYECTOS ;ALFREDO SERPELL-LUIS ALARCON;2012;658.404;Se67;16767
